2012-09-17 20:28:55,542 [Worker-9] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.vaadin:schedule:0.001 @ /home/adas/at/projekt/SchedulerMavHerok/pom.xml.
2012-09-17 20:28:55,799 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-17 20:28:55,799 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2012-09-17 20:28:55,805 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2012-09-17 20:28:55,806 [Worker-9] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/adas/at/projekt/SchedulerMavHerok/src/test/resources
2012-09-17 20:29:07,179 [Worker-6] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2012-09-17 20:29:07,310 [Worker-6] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.vaadin:schedule:0.001 @ /home/adas/at/projekt/SchedulerMavHerok/pom.xml.
2012-09-17 20:29:07,622 [Worker-6] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /SchedulerMavHerok/src/main/java
2012-09-17 20:29:07,622 [Worker-6] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /SchedulerMavHerok/src/main/resources
2012-09-17 20:29:07,642 [Worker-6] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /SchedulerMavHerok/src/test/java
2012-09-17 20:29:07,733 [Worker-6] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 0 sec
2012-09-17 20:29:11,099 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
